"id_product";"reference";"name";"description";"price";"link_rewrite";"link_rewrite";"id_image"
"1483";"2018/194";"Paire de gravures ""Scènes galantes""; France ; 19è siècle";"<p>Paire de gravures ""Scènes galantes""; France ; 19è siècle</p>";"123.966942";"tableaux";"paire-de-gravures-scenes-galantes-france-19e-siecle";"3398"
"1484";"2019/132P";"Petite lampe avec abat-jour violet ""Muller""";"<p>Petite lampe avec abat-jour violet ""Muller""</p>";"247.933884";"luminaires";"petite-lampe-avec-abat-jour-violet-muller";"3399"
"1485";"2019/132L";"Huile sur toile; tableau arabicant (?); fin 19è siècle";"<p>Huile sur toile; tableau arabicant (?); fin 19è siècle</p>";"330.578512";"mobilier";"huile-sur-toile-tableau-arabicant-fin-19e-siecle";"3400"
"1486";"2015/242j";"Gravure de Carl Vernet ""Cheval au départ""";"<p>Gravure de Carl Vernet ""Cheval au départ""</p>";"66.115702";"tableaux";"gravure-de-carl-vernet-cheval-au-depart";"3401"
"1487";"2019/132M";"Paire d'appliques ""Mains""";"<p>Paire d'appliques ""Mains""</p>";"413.223140";"luminaires";"paire-d-appliques-mains";"3402"
"1488";"2019/132N";"Paire de lampes gobelet";"<p>Paire de lampes gobelet</p>";"495.867769";"luminaires";"paire-de-lampes-gobelet";"3403"
"1489";"2019/132o";"Lustre sac à perles";"<p>Lustre sac à perles</p>";"413.223140";"luminaires";"lustre-sac-a-perles";"3404"
"1490";"2016/284G";"Blaireau en porcelaine; USSR; 20è siècle";"<p>Blaireau en porcelaine; USSR; 20è siècle</p>";"24.793388";"porcelaine-et-faience";"blaireau-en-porcelaine-ussr-20e-siecle";"3405"
"1492";"2015/112B";"Petit buffle en bronze; Burkina; 20è siècle";"<p>Petit buffle en bronze; Burkina; 20è siècle</p>";"49.586777";"sculptures";"petit-buffle-en-bronze-burkina-20e-siecle";"3406"
"1493";"2012/105A";"Chocolatière; cafetière et pot au lait en porcelaine de Bruxelles";"<p>Chocolatière; cafetière et pot au lait en porcelaine de Bruxelles</p>";"123.966942";"porcelaine-et-faience";"chocolatiere-cafetiere-et-pot-au-lait-en-porcelaine-de-bruxelles";"3407"
"1494";"2015/04D";"Cache-pot; Chine; 20è siècle";"<p>Cache-pot; Chine; 20è siècle</p>";"247.933884";"divers";"cache-pot-chine-20e-siecle";"3408"
"1495";"2016/09i";"Gravure ""Vue d'Amsterdam""";"<p>Gravure ""Vue d'Amsterdam""</p>";"123.966942";"tableaux";"gravure-vue-d-amsterdam";"3409"
"1496";"2010/300C";"Lustre en bronze; 1900";"<p>Lustre en bronze; 1900</p>";"413.223140";"luminaires";"lustre-en-bronze-1900";"3410"
"1497";"2012/194F";"Service à café en vieux Bruxelles";"<p>Service à café en vieux Bruxelles</p>";"165.289256";"divers";"service-a-cafe-en-vieux-bruxelles";"3411"
"1498";"2017/99D4";"Carafon en verre";"<p>Carafon en verre</p>";"49.586777";"argenterie-et-verrerie";"carafon-en-verre";"3412"
"1499";"2012/192J";"Flacon en cristal taillé; 19è siècle";"<p>Flacon en cristal taillé; 19è siècle</p>";"82.644628";"divers";"flacon-en-cristal-taille-19e-siecle";"3413"
"1500";"2016/194K";"Ensemble de trois pièces de toilette en Val Saint-Lambert et bouchon en argent";"<p>Ensemble de trois pièces de toilette en Val Saint-Lambert et bouchon en argent</p>";"82.644628";"argenterie-et-verrerie";"ensemble-de-trois-pieces-de-toilette-en-val-saint-lambert-et-bouchon-en-argent";"3414"
"1501";"2009/225M";"Flacon de toilette en cristal Saint Mary";"<p>Flacon de toilette en cristal Saint Mary</p>";"41.322314";"divers";"flacon-de-toilette-en-cristal-saint-mary";"3415"
"1502";"2012/100G";"Porte-menu bougeoir en Val Saint-Lambert";"<p>Porte-menu bougeoir en Val Saint-Lambert</p>";"24.793388";"divers";"porte-menu-bougeoir-en-val-saint-lambert";"3416"
"1503";"2005/06T";"Statuette en verre ""Bacarat""";"<p>Statuette en verre ""Bacarat""</p>";"24.793388";"argenterie-et-verrerie";"statuette-en-verre-bacarat";"3417"
"1504";"2014/158B";"Petit vase en cristal";"<p>Petit vase en cristal</p>";"16.528926";"divers";"petit-vase-en-cristal";"3418"
"1505";"2015/177i";"Flacon en cristal avec couvercle en argent";"<p>Flacon en cristal avec couvercle en argent</p>";"41.322314";"argenterie-et-verrerie";"flacon-en-cristal-avec-couvercle-en-argent";"3419"
"1506";"2018/02Q5/6";"Paire de gravure ""Napoléon"" et ""Madame Bonaparte""; Allemagne; 19è siècle";"<p>Paire de gravure ""Napoléon"" et ""Madame Bonaparte""; Allemagne; 19è siècle</p>";"123.966942";"tableaux";"paire-de-gravure-napoleon-et-madame-bonaparte-allemagne-19e-siecle";"3420"
"1507";"2012/307D2";"Ornement déco";"<p>Ornement déco</p>";"12.396694";"divers";"ornement-deco";"3421"
"1508";"2005/10C";"Service à thé; Japon; 19è siècle";"<p>Service à thé; Japon; 19è siècle</p>";"41.322314";"divers";"service-a-the-japon-19e-siecle";"3422"
"1510";"2009/20/2";"Mètre ruban en cuir";"<p>Mètre ruban en cuir</p>";"20.661157";"divers";"metre-ruban-en-cuir";"3423"
"1511";"2011/12F";"Boîte en marquetterie";"<p>Boîte en marquetterie</p>";"123.966942";"divers";"boite-en-marquetterie";"3424"
"1512";"2016/304A";"Quatre gobelets en cristal gravé";"<p>Quatre gobelets en cristal gravé </p>";"33.057851";"divers";"quatre-gobelets-en-cristal-grave";"3425"
"1513";"2014/98C";"Service en vieux Bruxelles";"<p>Service en vieux Bruxelles</p>";"206.611570";"divers";"service-en-vieux-bruxelles";"3426"
"1514";"2012/11o";"Boîte à jeu en palissandre";"<p>Boîte à jeu en palissandre</p>";"123.966942";"divers";"boite-a-jeu-en-palissandre";"3427"
"1516";"2012/187B";"Six cuillères en métal argenté dans une boîte";"<p>Six cuillères en métal argenté dans une boîte </p>";"0.000000";"divers";"six-cuilleres-en-metal-argente-dans-une-boite";"3428"
"1517";"2013/275A";"Gravure de Carl Vernet; ""Le départ au galop""";"<p>Gravure de Carl Vernet; ""Le départ au galop""</p>";"66.115702";"tableaux";"gravure-de-carl-vernet-le-depart-au-galop";"3429"
"1518";"2005/84D";"Gravure anglaise ""Christmas guests""";"<p>Gravure anglaise ""Christmas guests"" </p>";"99.173554";"tableaux";"gravure-anglaise-christmas-guests";"3430"
"1519";"2012/193F";"Coupe à fruit en cristal";"<p>Coupe à fruit en cristal</p>";"57.851240";"divers";"coupe-a-fruit-en-cristal";"3432"
"1520";"2004/295D";"Applique Louis XVI en bronze à trois branches; époque Napoléon III";"<p>Applique Louis XVI en bronze à trois branches; époque Napoléon III</p>";"165.289256";"luminaires";"applique-louis-xvi-en-bronze-a-trois-branches-epoque-napoleon-iii";"3433"
"1521";"2019/55";"Gravure ""L'envol""; signé Ryad";"<p>Gravure ""L'envol""; signé Ryad</p>";"66.115702";"tableaux";"gravure-l-envol-signe-ryad";"3434"
"1522";"2016/102A";"Table victorienne anglaise en acajou";"<p>Table victorienne anglaise en acajou</p>";"495.867769";"mobilier";"table-victorienne-anglaise-en-acajou";"3435"
"1523";"2015/172G";"Cadre en bois avec miroir";"<p>Cadre en bois avec miroir</p>";"82.644628";"miroirs-et-trumeaux";"cadre-en-bois-avec-miroir";"3436"
"1524";"2011/62J";"Buffet double corps post-gustavien";"<p>Buffet double corps post-gustavien</p>";"0.000000";"mobilier";"buffet-double-corps-post-gustavien";"3437"
"1525";"2016/14";"Grande table de ferme patinée; France; 19è siècle";"<p>Grande table de ferme patinée; France; 19è siècle</p>";"578.512397";"mobilier";"grande-table-de-ferme-patinee-france-19e-siecle";"3438"
"1526";"2010/283A";"Boîte à écriture en fruitier";"<p>Boîte à écriture en fruitier</p>";"247.933884";"divers";"boite-a-ecriture-en-fruitier";"3439"
"1527";"2016/275A";"Aquarelle sur papier signé Bernard Kerckhoff; école belge; 20è siècle";"<p>Aquarelle sur papier signé Bernard Kerckhoff; école belge; 20è siècle </p>";"123.966942";"tableaux";"aquarelle-sur-papier-signe-bernard-kerckhoff-ecole-belge-20e-siecle";"3440"
"1528";"2017/215G";"Aquarelle sur papier signé ""Polet""";"<p>Aquarelle sur papier signé ""Polet""</p>";"99.173554";"tableaux";"aquarelle-sur-papier-signe-polet";"3441"
"1529";"2007/173C";"Miroir Louis XVI; fin 18è siècle";"<p>Miroir Louis XVI; fin 18è siècle</p>";"247.933884";"miroirs-et-trumeaux";"miroir-louis-xvi-fin-18e-siecle";"3442"
"1530";"2006/80A";"Gravure anglaise ""The Warren wall""";"<p>Gravure anglaise ""The Warren wall""</p>";"123.966942";"tableaux";"gravure-anglaise-the-warren-wall";"3443"
"1531";"2017/220A17";"Carafon en cristal";"<p>Carafon en cristal</p>";"66.115702";"divers";"carafon-en-cristal";"3445"
"1532";"2013/190";"Tabouret de style gustavien; Suède; fin 19è siècle";"<p>Tabouret de style gustavien; Suède; fin 19è siècle</p>";"495.867769";"divers";"tabouret-de-style-gustavien-suede-fin-19e-siecle";"3446"
"1533";"2017/03M6";"Gravure anglaise ""Chérubin""";"<p>Gravure anglaise ""Chérubin""</p>";"99.173554";"tableaux";"gravure-anglaise-cherubin";"3447"
"1534";"2008/175D";"Taque de cheminée en fonte; fin 19è siècle";"<p>Taque de cheminée en fonte; fin 19è siècle</p>";"206.611570";"mobilier";"taque-de-cheminee-en-fonte-fin-19e-siecle";"3448"
"1535";"2012/05i";"Chope en verre avec couvercle en étain; travail allemand";"<p>Chope en verre avec couvercle en étain; travail allemand</p>";"41.322314";"argenterie-et-verrerie";"chope-en-verre-avec-couvercle-en-etain-travail-allemand";"3449"
"1536";"2015/10A";"Chope allemande avec couvercle en étain; début 20è siècle";"<p>Chope allemande avec couvercle en étain; début 20è siècle</p>";"33.057851";"divers";"chope-allemande-avec-couvercle-en-etain-debut-20e-siecle";"3450"
"1537";"2013/270E4";"Tasse et sous-tasse";"<p>Tasse et sous-tasse</p>";"20.661157";"divers";"tasse-et-sous-tasse";"3451"
"1538";"2013/270E10";"Tasse et sous-tasse";"<p>Tasse et sous-tasse</p>";"20.661157";"divers";"tasse-et-sous-tasse";"3452"
"1539";"2004/76";"Dessin signé G. Brava; 1842";"<p>Dessin signé G. Brava; 1842</p>";"99.173554";"miroirs-et-trumeaux";"dessin-signe-g-brava-1842";"3453"
"1540";"2010/298E";"Assiette en Tournai; décor à l'oiseau";"<p>Assiette en Tournai; décor à l'oiseau</p>";"41.322314";"porcelaine-et-faience";"assiette-en-tournai-decor-a-l-oiseau";"3454"
"1541";"2016/06H";"Table en chêne patinée Louis XV; fin 18è siècle";"<p>Table en chêne patinée Louis XV; fin 18è siècle</p>";"495.867769";"mobilier";"table-en-chene-patinee-louis-xv-fin-18e-siecle";"3455"
"1542";"2014/157B1";"Assiette en faïence anglaise; 19è siècle";"<p>Assiette en faïence anglaise; 19è siècle</p>";"24.793388";"porcelaine-et-faience";"assiette-en-faience-anglaise-19e-siecle";"3456"
"1543";"2006/190D";"Petit coffre espagnol; 18è siècle";"<p>Petit coffre espagnol; 18è siècle</p>";"165.289256";"mobilier";"petit-coffre-espagnol-18e-siecle";"3457"
"1544";"2016/275B";"Gravure sur métal; par Charles Delporte";"<p>Gravure sur métal; par Charles Delporte</p>";"66.115702";"tableaux";"gravure-sur-metal-par-charles-delporte";"3458"
"1545";"2007/163K";"Petit lustre suédois; fin 19è siècle";"<p>Petit lustre suédois; fin 19è siècle</p>";"247.933884";"luminaires";"petit-lustre-suedois-fin-19e-siecle";"3459"
"1546";"2009/215A";"Petit tableau marouflé";"<p>Petit tableau marouflé</p>";"206.611570";"mobilier";"petit-tableau-maroufle";"3460"
"1547";"2012/274L2";"Carafon en verre";"<p>Carafon en verre </p>";"16.528926";"argenterie-et-verrerie";"carafon-en-verre";"3461"
"1548";"2017/90A";"Huit couteaux à dessert en métal argenté";"<p>Huit couteaux à dessert en métal argenté</p>";"49.586777";"divers";"huit-couteaux-a-dessert-en-metal-argente";"3462"
"1549";"2012/274C";"Théière en porcelaine verte";"<p>Théière en porcelaine verte</p>";"0.000000";"porcelaine-et-faience";"theiere-en-porcelaine-verte";"3463"
"1550";"2012/105B";"Service en ""Bavaria""";"<p>Service en ""Bavaria""</p>";"49.586777";"divers";"service-en-bavaria";"3464"
"1551";"2015/176A";"Chien assis en tôle";"<p>Chien assis en tôle</p>";"206.611570";"divers";"chien-assis-en-tole";"3465"
"1552";"2016/101J";"Reproduction de deux tableaux de Lancret; ""L'innocence"" et ""La leçon de musique""";"<p>Reproduction de deux tableaux de Lancret; ""L'innocence"" et ""La leçon de musique""</p>";"41.322314";"mobilier";"reproduction-de-deux-tableaux-de-lancret-l-innocence-et-la-lecon-de-musique";"3466"
"1553";"2015/179C";"Gravure ""Symptoms""";"<p>Gravure ""Symptoms""</p>";"49.586777";"tableaux";"gravure-symptoms";"3468"
"1554";"2016/279A";"Vitrine d'exposition";"<p>Vitrine d'exposition</p>";"330.578512";"divers";"vitrine-d-exposition";"3469"
"1555";"2016/280C";"Service à café en vieux Bruxelles : 10 tasses; 12 sous-tasses; une théière; une cafetière; un pot au lait; un sucrier et un bol";"<p>Service à café en vieux Bruxelles : 10 tasses; 12 sous-tasses; une théière; une cafetière; un pot au lait; un sucrier et un bol</p>";"206.611570";"porcelaine-et-faience";"service-a-cafe-en-vieux-bruxelles-10-tasses-12-sous-tasses-une-theiere-une-cafetiere-un-pot-au-lait-un-sucrier-et-un-bol";"3470"
"1556";"2017/214";"Service de poupée anglais en faïence; 18 pièces";"<p>Service de poupée anglais en faïence; 18 pièces</p>";"66.115702";"porcelaine-et-faience";"service-de-poupee-anglais-en-faience-18-pieces";"3471"
"1557";"2012/269C";"Service en vieux Bruxelles; trois pièces";"<p>Service en vieux Bruxelles; trois pièces</p>";"247.933884";"divers";"service-en-vieux-bruxelles-trois-pieces";"3472"
"1558";"2014/253C";"Paire d'appliques en bronze doré style directoire; 20è siècle";"<p>Paire d'appliques en bronze doré style directoire; 20è siècle</p>";"743.801653";"luminaires";"paire-d-appliques-en-bronze-dore-style-directoire-20e-siecle";"3473"
"1559";"2015/177E";"Aquarelle sur papier; 19è siècle";"<p>Aquarelle sur papier; 19è siècle</p>";"123.966942";"tableaux";"aquarelle-sur-papier-19e-siecle";"3474"
"1560";"2012/269D";"Tisanière en vieux Bruxelles";"<p>Tisanière en vieux Bruxelles</p>";"99.173554";"divers";"tisaniere-en-vieux-bruxelles";"3475"
"1561";"2006/112G";"Lampe en bois sur socle en marbre; 18è siècle";"<p>Lampe en bois sur socle en marbre; 18è siècle</p>";"165.289256";"luminaires";"lampe-en-bois-sur-socle-en-marbre-18e-siecle";"3476"
"1562";"2010/192i";"Tisanière en vieux Bruxelles";"<p>Tisanière en vieux Bruxelles</p>";"66.115702";"divers";"tisaniere-en-vieux-bruxelles";"3477"
"1563";"2010/97E";"Bougeoir enfant en cuivre";"<p>Bougeoir enfant en cuivre</p>";"82.644628";"divers";"bougeoir-enfant-en-cuivre";"3478"
"1564";"2012/269E";"Tisanière en vieux Bruxelles";"<p>Tisanière en vieux Bruxelles</p>";"82.644628";"divers";"tisaniere-en-vieux-bruxelles";"3479"
"1565";"2008/87A";"Bonheur du jour Louis Philippe en marqueterie; époque Napoléon III";"<p>Bonheur du jour Louis Philippe en marqueterie; époque Napoléon III</p>";"991.735537";"divers";"bonheur-du-jour-louis-philippe-en-marqueterie-epoque-napoleon-iii";"3480"
"1566";"2014/84G";"Lustre en bronze et verre; circa 1900";"<p>Lustre en bronze et verre; circa 1900</p>";"247.933884";"luminaires";"lustre-en-bronze-et-verre-circa-1900";"3481"
"1567";"2016/85A";"Deux colonnes en pin; vers 1920";"<p>Deux colonnes en pin; vers 1920</p>";"206.611570";"divers";"deux-colonnes-en-pin-vers-1920";"3482"
"1568";"2018/03C8";"Gravure ""Les domes""; 18è siècle";"<p>Gravure ""Les domes""; 18è siècle</p>";"99.173554";"tableaux";"gravure-les-domes-18e-siecle";"3483"
"1569";"2015/179B";"Quatre gravures ""Chasse à court"" (une cassée :s)";"<p>Quatre gravures ""Chasse à court"" (une cassée :s)</p>";"206.611570";"tableaux";"quatre-gravures-chasse-a-court-une-cassee-s";"3484"
"1570";"2018/03C6";"Gravure ""La colonnade""; 18è siècle";"<p>Gravure ""La colonnade""; 18è siècle</p>";"99.173554";"tableaux";"gravure-la-colonnade-18e-siecle";"3485"
"1571";"2006/248";"Vase victorien en Wedgwood";"<p>Vase victorien en Wedgwood</p>";"41.322314";"divers";"vase-victorien-en-wedgwood";"3486"
"1572";"2009/11C";"Cruche en Wedgwood";"<p>Cruche en Wedgwood</p>";"24.793388";"divers";"cruche-en-wedgwood";"3487"
"1573";"2009/300D1";"Gravure ""Les chiens à la découverte""; Carl Vernet";"<p>Gravure ""Les chiens à la découverte""; Carl Vernet</p>";"99.173554";"tableaux";"gravure-les-chiens-a-la-decouverte-carl-vernet";"3488"
"1574";"2009/13E";"Cruche en Wedgwood";"<p>Cruche en Wedgwood</p>";"24.793388";"divers";"cruche-en-wedgwood";"3489"
"1575";"2009/14A";"Cruche en Wedgwood";"<p>Cruche en Wedgwood</p>";"82.644628";"divers";"cruche-en-wedgwood";"3490"
"1576";"2008/238A3";"Tasse et sous-tasse en Wedgwood";"<p>Tasse et sous-tasse en Wedgwood</p>";"9.917355";"divers";"tasse-et-sous-tasse-en-wedgwood";"3491"
"1577";"2008/238A4";"Tasse et sous-tasse en Wedgwood";"<p>Tasse et sous-tasse en Wedgwood</p>";"9.917355";"divers";"tasse-et-sous-tasse-en-wedgwood";"3492"
"1578";"2011/196A";"Vase en Wedgwood";"<p>Vase en Wedgwood</p>";"14.876033";"divers";"vase-en-wedgwood";"3493"
"1579";"2008/238A1";"Boîte en Wedgwood";"<p>Boîte en Wedgwood</p>";"16.528926";"divers";"boite-en-wedgwood";"3494"
"1580";"2015/114H";"Vase en verre gravé; circa 1930";"<p>Vase en verre gravé; circa 1930</p>";"49.586777";"argenterie-et-verrerie";"vase-en-verre-grave-circa-1930";"3495"
"1581";"2006/270G";"Table Pembroke en acajou";"<p>Table Pembroke en acajou</p>";"413.223140";"mobilier";"table-pembroke-en-acajou";"3496"
"1582";"2014/20B";"Miroir Charles X en acajou et filet de citronnier; circa 1850";"<p>Miroir Charles X en acajou et filet de citronnier; circa 1850</p>";"330.578512";"miroirs-et-trumeaux";"miroir-charles-x-en-acajou-et-filet-de-citronnier-circa-1850";"3497"
"1583";"2013/15B";"Grand lustre en cristal; début 20è siècle";"<p>Grand lustre en cristal; début 20è siècle</p>";"495.867769";"luminaires";"grand-lustre-en-cristal-debut-20e-siecle";"3498"
"1584";"2017/215F";"Paire de gravure ""The cottager's favorite"" et ""Rustic conversation""";"<p>Paire de gravure ""The cottager's favorite"" et ""Rustic conversation""</p>";"123.966942";"tableaux";"paire-de-gravure-the-cottager-s-favorite-et-rustic-conversation";"3499"
"1585";"2005/257A";"Gravure ""A storm in harverst""";"<p>Gravure ""A storm in harverst""</p>";"123.966942";"tableaux";"gravure-a-storm-in-harverst";"3500"
"1586";"2012/110C";"Vase italien ""Pil di Ricino""; 20è siècle";"<p>Vase italien ""Pil di Ricino""; 20è siècle</p>";"66.115702";"divers";"vase-italien-pil-di-ricino-20e-siecle";"3501"
"1587";"2011/59A";"Gravure ""Le départ pour la chasse""; dessiné par Carl Vernet et gravé par Debucourt; fin 19è siècle";"<p>Gravure ""Le départ pour la chasse""; dessiné par Carl Vernet et gravé par Debucourt; fin 19è siècle</p>";"165.289256";"miroirs-et-trumeaux";"gravure-le-depart-pour-la-chasse-dessine-par-carl-vernet-et-grave-par-debucourt-fin-19e-siecle";"3502"
"1588";"2013/72N";"Huile sur toile ""Chats et chien""";"<p>Huile sur toile ""Chats et chien""</p>";"99.173554";"tableaux";"huile-sur-toile-chats-et-chien";"3503"
"1589";"2017/90j";"Douze cuillère à café en métal argenté";"<p>Douze cuillère à café en métal argenté</p>";"49.586777";"divers";"douze-cuillere-a-cafe-en-metal-argente";"3504"
"1590";"2020/01B";"Etagère en caisse de harpe";"<p>Etagère en caisse de harpe</p>";"247.933884";"divers";"etagere-en-caisse-de-harpe";"3505"
"1591";"2020/01C";"Armoire en chêne Charles X; Liège; circa 1800";"<p>Armoire en chêne Charles X; Liège; circa 1800</p>";"661.157025";"mobilier";"armoire-en-chene-charles-x-liege-circa-1800";"3506"
"1592";"2020/01D";"Huile sur toile; ""Deux poneys""";"<p>Huile sur toile; ""Deux poneys""</p>";"330.578512";"tableaux";"huile-sur-toile-deux-poneys";"3507"
"1593";"2020/01J";"Boîte à toilette en palissandre; circa 1860";"<p>Boîte à toilette en palissandre; circa 1860</p>";"247.933884";"divers";"boite-a-toilette-en-palissandre-circa-1860";"3508"
"1594";"2020/01E";"Coffre en bois";"<p>Coffre en bois</p>";"206.611570";"mobilier";"coffre-en-bois";"3509"
"1595";"2020/01F";"Paire de lampes colonne en bois";"<p>Paire de lampes colonne en bois</p>";"206.611570";"luminaires";"paire-de-lampes-colonne-en-bois";"3510"
"1596";"2018/05J2";"Bibliothèque patinée";"<p>Bibliothèque patinée</p>";"289.256198";"mobilier";"bibliotheque-patinee";"3511"
"1597";"2020/01G";"Armoire hollandaise";"<p>Armoire hollandaise</p>";"661.157025";"mobilier";"armoire-hollandaise";"3512"
"1599";"2020/01i";"Lampe en marbre";"<p>Lampe en marbre </p>";"495.867769";"luminaires";"lampe-en-marbre";"3514"
"1600";"2020/01K";"Etagère en bois patinée";"<p>Etagère en bois patinée</p>";"289.256198";"sculptures";"etagere-en-bois-patinee";"3515"
"1602";"2020/01L";"Table Louis Philippe avec deux allonges";"<p>Table Louis Philippe avec deux allonges</p>";"661.157025";"mobilier";"table-louis-philippe-avec-deux-allonges";"3516"
"1603";"2013/275B";"Gravure signée V. Adam; ""Jeune cheval""";"<p>Gravure signée V. Adam; ""Jeune cheval""</p>";"82.644628";"tableaux";"gravure-signee-v-adam-jeune-cheval";"3518"
"1604";"2012/13G2";"Applique en bois avec miroir - déco";"<p>Applique en bois avec miroir - déco</p>";"165.289256";"miroirs-et-trumeaux";"applique-en-bois-avec-miroir-deco";"3519"
"1605";"2006/243/2";"Boîte en wedgwood";"<p>Boîte en wedgwood</p>";"20.661157";"divers";"boite-en-wedgwood";"3520"
"1607";"2020/01M";"Meuble de coin en bois peint";"<p>Meuble de coin en bois peint</p>";"330.578512";"sculptures";"meuble-de-coin-en-bois-peint";"3522"
"1608";"2020/01N";"Armoire en acajou avec tiroirs à l'intérieur";"<p>Armoire en acajou avec tiroirs à l'intérieur</p>";"785.123967";"mobilier";"armoire-en-acajou-avec-tiroirs-a-l-interieur";"3523"
"1609";"2010/256B";"Petit bureau post-gustavien";"<p>Petit bureau post-gustavien</p>";"991.735537";"divers";"petit-bureau-post-gustavien";"3524"
"1610";"2020/01o";"Buffet Louis-Philippe avec marbre";"<p>Buffet Louis-Philippe avec marbre</p>";"413.223140";"mobilier";"buffet-louis-philippe-avec-marbre";"3525"
"1611";"2015/242/27";"Gravure anglaise ""An indiscretion""";"<p>Gravure anglaise ""An indiscretion""</p>";"165.289256";"tableaux";"gravure-anglaise-an-indiscretion";"3526"
"1612";"2020/01A";"Paire de lampes en zinc";"<p>Paire de lampes en zinc</p>";"785.123967";"luminaires";"paire-de-lampes-en-zinc";"3527"
"1613";"2016/07H";"Lustre Murano en verre coloré";"<p>Lustre Murano en verre coloré</p>";"991.735537";"luminaires";"lustre-murano-en-verre-colore";"3529"
"1614";"2015/176B";"Gouttière en tôle";"<p>Gouttière en tôle </p>";"82.644628";"divers";"gouttiere-en-tole";"3530"
"1615";"2012/98";"Table de jardin; Suède; circa 1920";"<p>Table de jardin; Suède; circa 1920</p>";"206.611570";"mobilier";"table-de-jardin-suede-circa-1920";"3531"
"1617";"2016/291";"Encrier en papier maché; époque Napoléon III";"<p>Encrier en papier maché; époque Napoléon III</p>";"99.173554";"divers";"encrier-en-papier-mache-epoque-napoleon-iii";"3535"
"1618";"2006/235B";"Lot de deux chocolatières; une coupe et neuf sous-tasses en vieux Bruxelles";"<p>Lot de deux chocolatières; une coupe et neuf sous-tasses en vieux Bruxelles</p>";"82.644628";"divers";"lot-de-deux-chocolatieres-une-coupe-et-neuf-sous-tasses-en-vieux-bruxelles";"3536"
"1620";"2004/143A";"Service en vieux Bruxelles; 27 pièces";"<p>Service en vieux Bruxelles; 27 pièces</p>";"165.289256";"divers";"service-en-vieux-bruxelles-27-pieces";"3539"
"1621";"2013/177j";"Cornet en vieux Bruxelles";"<p>Cornet en vieux Bruxelles</p>";"16.528926";"divers";"cornet-en-vieux-bruxelles";"3540"
"1622";"2017/220H";"Paire de bougeoirs en métal argenté (électrifiés)";"<p>Paire de bougeoirs en métal argenté (électrifiés)</p>";"165.289256";"divers";"paire-de-bougeoirs-en-metal-argente-electrifies";"3541"
"1623";"2015/85C";"Petit cadre en bois doré; 18è siècle";"<p>Petit cadre en bois doré; 18è siècle</p>";"82.644628";"sculptures";"petit-cadre-en-bois-dore-18e-siecle";"3542"
